latent dims,correlation_cor,correlation_dis,correlation_cor last 10 epochs,correlation_dis last 10 epochs,recovered equations,accuracy (individual),accuracy equations,constant MSE,average distance constants,weight,kl_weight,test_reconstruction_loss,test_constant_loss,test_latent_correlation_loss,test_kl_divergence,correlations_dis_train,learning_rate
4,,0.5248204469680786,-0.04341360926628113,0.48437724113464353,,0.34864864864864864,0.062162162162162166,0.21974072842984585,0.37204247551995356,1.0,0.01,3.230533187453811,0.36710236281962005,0.5553193100400873,112.97542128691802,,0.01
4,,0.07001807540655136,-0.05238566994667053,0.08657264709472656,,0.2948198198198198,0.014864864864864866,2.131361677839949,1.1600513355152027,1.0,0.1,3.640151075414709,2.450193218282751,0.8807623853554597,30.45275252574199,,0.01
4,,0.12334493547677994,-0.04829502403736115,0.041995400190353395,,0.30945945945945946,0.021621621621621623,7.785842483108108,2.4059032543285475,1.0,1.0,3.6220355517155416,7.785556941419034,0.9205658387493443,0.00042746195922026763,,0.01
4,,0.10588563233613968,-0.044429102540016176,0.03924519419670105,,0.3506756756756757,0.022972972972972974,8.105128272804054,2.4558752111486486,1.0,10.0,3.629335558092272,8.107242030066413,0.9641794071004197,1.4740067559319573e-05,,0.01
4,,0.9429155588150024,-0.009894189983606338,0.8769639015197754,,1.0,1.0,0.00508184239671037,0.0531499398721231,1.0,0,0.002214259334888649,0.009271327396728904,0.10636997867274929,37312.76039907095,,0.01
4,,0.9571542143821716,-0.009666526317596435,0.9052313804626465,,1.0,1.0,0.006761623073268581,0.062216413343274914,1.0,1e-05,0.0016192020643880038,0.006943047373882822,0.07443705120602169,1988.5577310098183,,0.01
4,,0.94099360704422,0.0024991309270262717,0.8858154296875,,1.0,1.0,0.017990215404613596,0.1098279179753484,1.0,0.0001,0.1114613229748667,0.15362663214673866,0.16734078929230972,989.7989015321474,,0.01
4,,0.8043569326400757,-0.015131229162216186,0.7524787425994873,,0.9833333333333333,0.9689189189189189,0.04860549617458034,0.17566668536211993,1.0,0.001,0.07149241844544539,0.11500317844990138,0.18899328805304863,518.2754834149334,,0.01
4,,0.5466880798339844,-0.028038382530212402,0.4866938591003418,,0.361036036036036,0.07972972972972973,0.29059924563846073,0.42617999927417655,1.0,0.01,3.1909562284882003,0.3175277786480414,0.48269002502029007,124.4534746118494,,0.01
4,,0.117528036236763,-0.04139729142189026,0.09767487049102783,,0.3047297297297297,0.04054054054054054,2.0670609757706924,1.1475336848078548,1.0,0.1,3.632835065996325,2.18732589966542,0.8811436545204472,30.585838704495817,,0.01
4,,0.09585106372833252,-0.045831736922264096,0.04241664409637451,,0.2963963963963964,0.03513513513513514,8.581063925253378,2.5432702966638514,1.0,1.0,3.625009878261669,8.617023770873612,0.9681421759966258,0.0009197077235660037,,0.01
4,,0.1222255527973175,-0.041620677709579466,0.05031520128250122,,0.3436936936936937,0.02837837837837838,8.482631044130068,2.5350642023859797,1.0,10.0,3.6328624519141943,8.512940464793024,0.9809991370987248,1.03180472915237e-05,,0.01
4,,0.9109892249107361,0.007549349218606949,0.6683980464935303,,1.0,1.0,0.013475492838266734,0.08299796645705765,1.0,0,0.0017875219385353597,0.0026855909507847516,0.355746688069524,21230.778161951013,,0.01

4,,0.9416778683662415,0.01009547859430313,0.689795732498169,,0.9993243243243243,0.9986486486486487,0.021846709380278717,0.12107650138236381,1.0,0.0001,0.10273225591014568,0.17878231919697812,0.3127214973037307,940.4464919631546,,0.01
4,,0.7009676694869995,-0.0008779177442193031,0.6782774448394775,,0.4990990990990991,0.15945945945945947,0.037476266397012244,0.14902015892235007,1.0,0.001,2.4028484756882125,0.03936395152295764,0.2927054166793823,479.9638115135399,,0.01
4,,0.5521432757377625,-0.007719051837921142,0.49098811149597166,,0.3554054054054054,0.07297297297297298,0.23501442574165962,0.39028373924461573,1.0,0.01,3.246920733838468,0.2867264403281985,0.49717444584176346,128.6678862700591,,0.01
4,,0.15867547690868378,-0.04856766164302826,0.1302819013595581,,0.30202702702702705,0.022972972972972974,1.848438159839527,1.0775734566353463,1.0,0.1,3.6217824027344987,2.5633952021598816,0.8704321771054655,31.60296463321995,,0.01
4,,0.10249731689691544,-0.04661443829536438,0.04388189911842346,,0.3027027027027027,0.01891891891891892,8.713280590160473,2.561913402660473,1.0,1.0,3.624271367047284,8.71565977947132,0.9851731061935425,0.0002579511822880925,,0.01
4,,0.11143574118614197,-0.036764520406723025,0.042232394218444824,,0.2394144144144144,0.025675675675675677,8.460594383445946,2.5325314083614865,1.0,10.0,3.6181438162520125,8.481985678543916,0.9800974356161581,1.4740067559319573e-05,,0.01
4,,0.9723430275917053,-0.016997793316841127,0.9319282531738281,,1.0,1.0,0.003030275654148411,0.03581400433102169,1.0,0,0.0009031451981344789,0.02836408367934259,0.07245818505416045,24295.136111697637,,0.01
4,,0.8945666551589966,,,,1.0,1.0,0.021157144855808566,0.10819474297600823,1.0,1e-05,,,,,,0.01
4,,0.8964647650718689,-0.009043259918689728,0.8430651664733887,,1.0,1.0,0.010568674834998877,0.07856276228621199,1.0,0.0001,0.0026942544755985255,0.03167615647150858,0.13360525788487615,813.4708936536634,,0.01
4,,0.8058093190193176,-0.023192432522773743,0.7440370082855224,,0.9997747747747747,0.9986486486486487,0.04124089833852407,0.16095220204946156,1.0,0.001,0.026456570029384584,0.03648073581122869,0.23638438695185893,490.4657147381757,,0.01
4,,0.51781165599823,-0.03734239041805267,0.4587454319000244,,0.3686936936936937,0.07702702702702703,0.23397666312552787,0.3895702465160473,1.0,0.01,3.2920631299147733,0.355334376563897,0.6148550599007994,120.86771753672006,,0.01
4,,0.12281978130340576,-0.058492982387542726,0.10400829315185547,,0.32995495495495497,0.025675675675675677,2.0812971785261825,1.1566083753431164,1.0,0.1,3.6360055240424902,2.302863870118115,0.8982152423343143,33.102076607781484,,0.01
4,,0.10767348855733871,-0.04263069033622742,0.029783469438552857,,0.2981981981981982,0.02027027027027027,8.747538138724662,2.5610057933910473,1.0,1.0,3.6217867458188855,8.7420926351805,0.9708284413492357,0.00018425084449149467,,0.01
4,,0.08111480623483658,-0.05507411360740662,0.03329770863056183,,0.2545045045045045,0.025675675675675677,8.800302206503378,2.6132304423564188,1.0,10.0,3.61580756870476,8.83935665439915,0.9533419576851098,6.9278317528802e-05,,0.01
4,,0.9701321125030518,-0.0293960303068161,0.8717569351196289,,1.0,1.0,0.0066307783126831055,0.047943079149400866,1.0,0,0.010641123168170452,0.03565120483069001,0.10691600232510953,16406.276736697637,,0.01
4,,0.9304724335670471,-0.07100895643234253,0.7127763748168945,,1.0,1.0,0.005074673407786601,0.0556455457532728,1.0,1e-05,0.0023506557770668077,0.007843767424944687,0.27425471592593836,1742.4395999392948,,0.01
4,,0.9268127679824829,-0.02350277453660965,0.8309613227844238,,1.0,1.0,0.015172856562846415,0.09035588857289907,1.0,0.0001,0.023607900127063732,0.01908306168341959,0.16992637756708506,993.2805612924936,,0.01
4,,0.8148887157440186,-0.05475309491157532,0.7487286567687989,,0.9867117117117117,0.9824324324324324,0.04920390361064189,0.1795404795053843,1.0,0.001,0.27200146130210645,0.039595360741824716,0.23539292329066508,531.7649861928579,,0.01
4,,0.5564987063407898,-0.019843690097332,0.5173542976379395,,0.3635135135135135,0.08378378378378379,0.2531983659074113,0.3943386180980786,1.0,0.01,3.2578502700135514,0.2686651093331543,0.4501120053433083,129.07257544027792,,0.01
4,,0.09214245527982712,-0.04529851078987122,0.08933013677597046,,0.27274774774774774,0.024324324324324326,1.9550933013091216,1.1109874828441724,1.0,0.1,3.6294527633770093,2.329715941403363,0.934964120388031,30.288605226052773,,0.01
4,,0.11668198555707932,-0.044557487964630126,0.05378133654594421,,0.35202702702702704,0.02837837837837838,8.213927892736486,2.442763869826858,1.0,1.0,3.6254259090165832,8.247448766553724,0.9555765060154168,0.00022552303365758948,,0.01
4,,0.1132102757692337,-0.04444248080253601,0.05595096349716187,,0.27702702702702703,0.024324324324324326,8.266825248099662,2.483388374947213,1.0,10.0,3.6195385166116663,8.293233723253817,0.920892353798892,1.03180472915237e-05,,0.01
4,,0.9447447657585144,-0.07475781440734863,0.7134648323059082,,1.0,1.0,0.006788842742507522,0.0561939084852064,1.0,0,0.14693455317535917,0.0014727136058846136,0.2452635724802275,29000.38355152027,,0.01
4,,0.9507163763046265,-0.024364006519317628,0.8757733345031739,,1.0,1.0,0.011728706875362913,0.07144680538692989,1.0,1e-05,0.002058554645250174,0.004198129145692833,0.13773423755491102,2353.078497809333,,0.01
4,,0.9302441477775574,-0.04380298256874084,0.8541814804077148,,1.0,1.0,0.016078017209027264,0.09902172604122678,1.0,0.0001,0.0014344353856702928,0.01583569063930898,0.10822170892277279,833.6566533269109,,0.01
4,,0.707631528377533,0.006910135596990585,0.6719474792480469,,0.9966216216216216,0.9945945945945946,0.04051962156553526,0.15718250790157834,1.0,0.001,0.009592503892899668,0.04686687730655477,0.3276296709034894,468.1350889463682,,0.01
4,,0.5893598198890686,-0.02646270990371704,0.547274112701416,,0.3689189189189189,0.08378378378378379,0.2750599835370038,0.4273378526842272,1.0,0.01,3.2248876803630107,0.3342501702340874,0.47705265235256505,124.3746989482158,,0.01
4,,0.13056838512420654,-0.04652798771858215,0.15115509033203126,,0.293018018018018,0.021621621621621623,2.249620922191723,1.2022038640202704,1.0,0.1,3.6239508648176453,2.4622732127034985,0.8456658922337197,31.092438079215384,,0.01
4,,0.10383141040802002,-0.04355118870735168,0.029806190729141237,,0.33355855855855854,0.025675675675675677,8.475928394214527,2.540995994774071,1.0,1.0,3.624549733625876,8.479704811766341,1.0080900119768608,0.0010510328653696422,,0.01
4,,0.10141400992870331,-0.0442610889673233,0.04740707278251648,,0.29009009009009007,0.01891891891891892,8.172422006967905,2.466985259184966,1.0,10.0,3.627620861336992,8.171045122919855,0.9410899941985672,0.0003596576484473976,,0.01
4,,0.9416525959968567,-0.03789000511169434,0.808385181427002,,0.9997747747747747,0.9986486486486487,0.015654799744889543,0.10418251656197212,1.0,1e-05,0.002948831851795517,0.006447985450535812,0.17216485416567004,1550.28775106894,,0.01
